folder_path;label
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\726.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\728.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\729.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\730.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\731.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\732.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\733.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\735.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\736.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\737.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\739.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\740.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\741.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\742.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\743.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\745.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\746.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\747.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\748.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\749.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\750.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\751.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\753.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\754.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\755.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\756.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\757.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\758.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\759.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\760.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\761.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\762.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\763.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\764.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\765.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\766.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\767.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\771.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\772.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\773.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\774.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\775.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\776.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\777.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\779.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\780.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\781.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\782.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\783.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\784.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\785.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\786.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\787.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\788.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\789.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\792.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\793.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\795.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\796.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\797.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\798.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\799.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\805.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\806.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\807.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\808.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\809.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\810.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\811.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\812.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\814.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\815.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\816.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\817.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\818.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\819.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\820.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\821.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\822.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\823.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\824.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\825.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\827.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\828.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\830.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\831.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\832.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\833.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\834.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\836.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\837.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\838.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\840.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\841.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\842.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\843.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\845.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\846.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\847.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\849.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\850.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\851.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\852.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\854.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\857.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\858.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\860.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\861.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\862.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\864.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\865.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\866.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\867.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\868.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\869.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\870.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\871.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\872.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\874.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\875.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\876.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\877.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\878.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\879.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\880.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\881.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\882.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\883.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\884.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\885.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\886.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\887.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\888.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\889.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\890.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\891.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\892.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\893.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\894.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\895.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\896.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\897.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\898.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\899.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\900.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\901.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\902.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\903.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\904.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\906.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\908.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\909.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\911.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\914.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\915.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\916.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\917.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\918.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\919.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\920.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\921.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\924.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\925.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\927.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\928.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\929.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\930.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\931.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\932.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\933.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\935.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\936.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\938.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\939.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\940.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\943.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\945.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\946.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\947.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\948.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\949.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\950.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\951.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\953.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\954.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\955.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\957.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\959.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\960.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\962.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\963.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\964.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\965.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\966.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\967.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\968.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\969.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\970.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\971.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\972.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\974.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\975.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\976.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\977.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\978.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\979.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\980.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\981.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\982.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\983.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\984.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\985.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\986.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\987.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\988.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\990.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\991.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\992.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\993.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\994.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\995.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\996.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\997.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\998.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\999.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1002.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1003.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1004.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1005.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1006.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1007.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1008.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1009.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1010.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1011.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1012.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1013.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1014.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1015.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1016.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1017.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1018.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1019.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1020.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1021.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1022.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1024.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1025.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1027.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1029.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1030.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1031.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1033.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1034.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1035.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1037.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1038.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1040.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1041.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1042.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1043.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1044.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1046.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1047.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1048.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1049.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1050.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1051.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1054.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1055.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1056.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1057.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1058.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1059.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1061.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1062.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1063.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1064.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1065.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1066.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1067.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1068.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1070.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\1071.jpg;1
